Unique_ID,Plot,Plot2,Major_taxa,Order,Species,Mass_g,Metabolism_W,Temperature_C,Q10,Trophic,Group,Family,Genus,Reference,Note_mass,Note_metabolism,Note_name
6441,4,6,Amphibia,Caudata,Cryptobranchus alleganiensis,358,0.0253,15,2.21,,Vertebrate,Cryptobranchus,Cryptobranchidae,AnAge Data; HAGRID: 123; Refs: 37;440;528,,wild; medium sample size; acceptable quality,Hellbender
6442,4,6,Amphibia,Caudata,Cryptobranchus alleganiensis,423,0.072756,25,2.21,,Vertebrate,Cryptobranchidae,Cryptobranchus,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6443,4,6,Amphibia,Caudata,Desmognathus fuscus,2.09,0.00049742,20,2.21,,Vertebrate,Plethodontidae,Desmognathus,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6444,4,6,Amphibia,Caudata,Desmognathus monticola,3.43,0.00080948,20,2.21,,Vertebrate,Plethodontidae,Desmognathus,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6445,4,6,Amphibia,Caudata,Desmognathus ochrophaes,1.6,0.0002368,17.5,2.21,,Vertebrate,Plethodontidae,Desmognathus,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6446,4,6,Amphibia,Caudata,Desmognathus quadramaculatus,14.1,0.00411,15,2.21,,Vertebrate,Desmognathus,Plethodontidae,AnAge Data; HAGRID: 138; Refs: 37;468;485;749,,captivity; small sample size; acceptable quality,Black-bellied salamander
6447,4,6,Amphibia,Caudata,Desmognathus quadramaculatus,23.41,0.00091299,5,2.21,,Vertebrate,Plethodontidae,Desmognathus,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6448,4,6,Amphibia,Caudata,Dicamptodon ensatus,101.25,0.00729,15,2.21,,Vertebrate,Dicamptodontidae,Dicamptodon,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6449,4,6,Amphibia,Caudata,Ensatina eschscholtzi,5.3,0.0019822,25,2.21,,Vertebrate,Plethodontidae,Ensatina,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6450,4,6,Amphibia,Caudata,Eurycea bislineata,1.14,0.00008778,5,2.21,,Vertebrate,Plethodontidae,Eurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6451,4,6,Amphibia,Caudata,Eurycea longicauda,1.57,0.00027946,15,2.21,,Vertebrate,Plethodontidae,Eurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6452,4,6,Amphibia,Caudata,Eurycea multiplicata,0.71,0.00008591,15,2.21,,Vertebrate,Plethodontidae,Eurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6453,4,6,Amphibia,Caudata,Eurycea nana,0.154,0.000073304,25,2.21,,Vertebrate,Plethodontidae,Eurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6454,4,6,Amphibia,Caudata,Eurycea neotenes,0.243,0.00014337,25,2.21,,Vertebrate,Plethodontidae,Eurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6455,4,6,Amphibia,Caudata,Eurycea pterophila,0.196,0.000097804,25,2.21,,Vertebrate,Plethodontidae,Eurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6456,4,6,Amphibia,Caudata,Gyrinophilus danielsi,14.44,0.00179056,15,2.21,,Vertebrate,Plethodontidae,Gyrinophilus,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6457,4,6,Amphibia,Caudata,Gyrinophilus porphyrictus,12.4,0.0010416,15.5,2.21,,Vertebrate,Plethodontidae,Gyrinophilus,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6458,4,6,Amphibia,Caudata,Hydromantes sp.,3.23,0.00068799,15,2.21,,Vertebrate,Plethodontidae,Hydromantes,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6459,4,6,Amphibia,Caudata,Molga torosa?,17.5,0.0151725,18.5,2.21,,Vertebrate,Salamandridae,Molga,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6460,4,6,Amphibia,Caudata,Necturus maculosus,125,0.01375,25,2.21,,Vertebrate,Proteidae,Necturus,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6461,4,6,Amphibia,Caudata,Notophthalmus viridescens,3,0.00075,20,2.21,,Vertebrate,Salamandridae,Notophthalmus,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6462,4,6,Amphibia,Caudata,Plethodon cinereus,0.76,0.000099,5.5,2.21,,Vertebrate,Plethodon,Plethodontidae,AnAge Data; HAGRID: 149; Refs: 37;468;526;528;529,,wild; medium sample size; acceptable quality,Eastern red-backed salamander
6463,4,6,Amphibia,Caudata,Plethodon cinereus,0.6,0.0000936,17.5,2.21,,Vertebrate,Plethodontidae,Plethodon,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6464,4,6,Amphibia,Caudata,Plethodon dorsalis,0.69,0.00013248,25,2.21,,Vertebrate,Plethodontidae,Plethodon,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6465,4,6,Amphibia,Caudata,Plethodon glutinosus,4.2,0.00191,15,2.21,,Vertebrate,Plethodon,Plethodontidae,AnAge Data; HAGRID: 152; Refs: 37;468;485,,captivity; small sample size; acceptable quality,Northern slimy salamander
6466,4,6,Amphibia,Caudata,Plethodon glutinosus,5.01,0.00092685,20,2.21,,Vertebrate,Plethodontidae,Plethodon,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6467,4,6,Amphibia,Caudata,Plethodon jordani,3.1,0.0001488,5,2.21,,Vertebrate,Plethodontidae,Plethodon,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6468,4,6,Amphibia,Caudata,Plethodon neomexicanus,2.47,0.00083733,25,2.21,,Vertebrate,Plethodontidae,Plethodon,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6469,4,6,Amphibia,Caudata,Plethodon spp.,3.25,0.0010335,22,2.21,,Vertebrate,Plethodontidae,Plethodon,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6470,4,6,Amphibia,Caudata,Pseudobranchus striatus,2.19,0.00061977,25,2.21,,Vertebrate,Sirenidae,Pseudobranchus,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6471,4,6,Amphibia,Caudata,Pseudoeurycea belli,24.45,0.00398535,25,2.21,,Vertebrate,Plethodontidae,Pseudoeurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6472,4,6,Amphibia,Caudata,Pseudoeurycea brunnata,3.33,0.00364635,15,2.21,,Vertebrate,Plethodontidae,Pseudoeurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6473,4,6,Amphibia,Caudata,Pseudoeurycea cephalica,1.45,0.0001972,15,2.21,,Vertebrate,Plethodontidae,Pseudoeurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6474,4,6,Amphibia,Caudata,Pseudoeurycea cochranae,2.23,0.00025422,15,2.21,,Vertebrate,Plethodontidae,Pseudoeurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6475,4,6,Amphibia,Caudata,Pseudoeurycea gadovii,2.88,0.00047232,15,2.21,,Vertebrate,Plethodontidae,Pseudoeurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6476,4,6,Amphibia,Caudata,Pseudoeurycea goebeli,3.78,0.00020034,5,2.21,,Vertebrate,Plethodontidae,Pseudoeurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6477,4,6,Amphibia,Caudata,Pseudoeurycea leprosa,2.46,0.00030996,15,2.21,,Vertebrate,Plethodontidae,Pseudoeurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6478,4,6,Amphibia,Caudata,Pseudoeurycea rex,1.86,0.00021762,15,2.21,,Vertebrate,Plethodontidae,Pseudoeurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6479,4,6,Amphibia,Caudata,Pseudoeurycea smithii,6.66,0.00065934,15,2.21,,Vertebrate,Plethodontidae,Pseudoeurycea,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6480,4,6,Amphibia,Caudata,Pseudotriton ruber,10.81,0.00037835,5,2.21,,Vertebrate,Plethodontidae,Pseudotriton,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6481,4,6,Amphibia,Caudata,Rhyacotriton olympicus,2.6,0.0013858,15,2.21,,Vertebrate,Rhyacotritonidae,Rhyacotriton,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6482,4,6,Amphibia,Caudata,Salamandra maculosa,28.32,0.0202488,18.5,2.21,,Vertebrate,Salamandridae,Salamandra,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6483,4,6,Amphibia,Caudata,Salamandra salamandra,19.1,0.00857,15,2.21,,Vertebrate,Salamandra,Salamandridae,AnAge Data; HAGRID: 175; Refs: 37;451,,captivity; medium sample size; acceptable quality,European fire salamander
6484,4,6,Amphibia,Caudata,Salamandra salamandra,75,0.0063,16,2.21,,Vertebrate,Salamandridae,Salamandra,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6485,4,6,Amphibia,Caudata,Siren intermedia,13.7,0.0025071,25,2.21,,Vertebrate,Sirenidae,Siren,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6486,4,6,Amphibia,Caudata,Siren lacertina,269,0.016947,25,2.21,,Vertebrate,Sirenidae,Siren,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6487,4,6,Amphibia,Caudata,Taricha granulosa,12.2,0.00518,15,2.21,,Vertebrate,Taricha,Salamandridae,AnAge Data; HAGRID: 176; Refs: 37;451;749,,unknown; small sample size; low quality,Rough-skinned newt
6488,4,6,Amphibia,Caudata,Taricha granulosa,6.56,0.00089216,15,2.21,,Vertebrate,Salamandridae,Taricha,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6489,4,6,Amphibia,Caudata,Taricha rivularis,10.83,0.00166782,15,2.21,,Vertebrate,Salamandridae,Taricha,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6490,4,6,Amphibia,Caudata,Taricha torosa,9.87,0.0004935,10,2.21,,Vertebrate,Salamandridae,Taricha,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6491,4,6,Amphibia,Caudata,Thorius sp.,0.31,0.00004433,15,2.21,,Vertebrate,Plethodontidae,Thorius,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6492,4,6,Amphibia,Caudata,Triturus cristatus,7,0.002142,10,2.21,,Vertebrate,Salamandridae,Triturus,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6493,4,6,Amphibia,Caudata,Triturus vulgaris,8.75,0.00903875,25,2.21,,Vertebrate,Salamandridae,Triturus,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6494,4,6,Amphibia,Gymnophiona,Boulengerula taitanus,5,0.00478,35,2.21,,Vertebrate,Caeciliidae,Boulengerula,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6495,4,6,Amphibia,Gymnophiona,Geotrypetes seraphini,1.93,0.00039758,20,2.21,,Vertebrate,Dermophiidae,Geotrypetes,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6496,4,6,Amphibia,Gymnophiona,Typhlonectes compressicauda,30.62,0.00802244,25,2.21,,Vertebrate,Caeciliidae,Typhlonectes,White et al. 2006,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6497,4,6,Fish,Acipenseriformes,Acipenser gueldenstaedtii,208,0.0566384,18,1.65,,Vertebrate,Acipenseridae,Acipenser,www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6498,4,6,Fish,Acipenseriformes,Acipenser nudiventris,89,0.047081,19,1.65,,Vertebrate,Acipenseridae,Acipenser,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6499,4,6,Fish,Acipenseriformes,Acipenser ruthenus,258,0.0351396,20,1.65,,Vertebrate,Acipenseridae,Acipenser,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6500,4,6,Fish,Acipenseriformes,Acipenser stellatus,6500,1.7446,20,1.65,,Vertebrate,Acipenseridae,Acipenser,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6501,4,6,Fish,Acipenseriformes,Acipenser transmontanus,950,0.011115,15,1.65,,Vertebrate,Acipenseridae,Acipenser,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6502,4,6,Fish,Anguilliformes,Anguilla anguilla,71.1,0.00525429,14,1.65,,Vertebrate,Anguillidae,Anguilla,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6503,4,6,Fish,Anguilliformes,Anguilla australis,700,0.05992,20,1.65,,Vertebrate,Anguillidae,Anguilla,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6504,4,6,Fish,Anguilliformes,Anguilla japonica,325,0.025285,14.5,1.65,,Vertebrate,Anguillidae,Anguilla,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6505,4,6,Fish,Anguilliformes,Anguilla rostrata,315,0.0257355,15,1.65,,Vertebrate,Anguillidae,Anguilla,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6506,4,6,Fish,Anguilliformes,Conger conger,545,0.1823025,13,1.65,,Vertebrate,Congridae,Conger,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6507,4,6,Fish,Argentiniformes,Bathylagus antarcticus,27.15,0.002744865,0.25,1.65,,Vertebrate,Bathylagidae,Bathylagus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6508,4,6,Fish,Argentiniformes,Bathylagus stilbius,8.55,0.00116451,5,1.65,,Vertebrate,Bathylagidae,Bathylagus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6509,4,6,Fish,Argentiniformes,Bathylagus wesethi,1.5,0.0007935,10,1.65,,Vertebrate,Bathylagidae,Bathylagus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6510,4,6,Fish,Argentiniformes,Lipolagus ochotensis,3.4,0.00158712,10,1.65,,Vertebrate,Bathylagidae,Lipolagus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6511,4,6,Fish,Argentiniformes,Pseudobathylagus milleri,41.1,0.00255642,5,1.65,,Vertebrate,Bathylagidae,Pseudobathylagus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6512,4,6,Fish,Argentiniformes,Sagamichthys abei,5.7,0.00051015,5,1.65,,Vertebrate,Platytroctidae,Sagamichthys,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6513,4,6,Fish,Aulopiformes,Benthalbella elongata,35.3,0.00727886,0.25,1.65,,Vertebrate,Scopelarchidae,Benthalbella,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6514,4,6,Fish,Batrachoidiformes,Opsanus tau,325,0.5057,20,1.65,,Vertebrate,Batrachoididae,Opsanus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6515,4,6,Fish,Beloniformes,Oryzias latipes,0.27,0.000194319,25,1.65,,Vertebrate,Adrianichthyidae,Oryzias,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6516,4,6,Fish,Berciformes,Anoplogaster cornuta,36.7,0.00042939,5,1.65,,Vertebrate,Anoplogastridae,Anoplogaster,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6517,4,6,Fish,Carcharhiniformes,Scyliorhinus canicula,857,0.0733592,7,1.65,,Vertebrate,Scyliorhinidae,Scyliorhinus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6518,4,6,Fish,Carcharhiniformes,Scyliorhinus stellaris,2530,0.039468,18.3,1.65,,Vertebrate,Scyliorhinidae,Scyliorhinus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6519,4,6,Fish,Characiformes,Colossoma macropomum,1760,0.34232,25,1.65,,Vertebrate,Characidae,Colossoma,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6520,4,6,Fish,Characiformes,Exodon paradoxus,3.85,0.00056903,20,1.65,,Vertebrate,Characidae,Exodon,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6521,4,6,Fish,Characiformes,Hoplerythrinus unitaeniatus,243,0.0368631,28.5,1.65,,Vertebrate,Erythrinidae,Hoplerythrinus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6522,4,6,Fish,Characiformes,Leporinus fasciatus,3.95,0.002135765,25,1.65,,Vertebrate,Anostomidae,Leporinus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6523,4,6,Fish,Clupeiformes,Brevoortia tyrannus,78.4,0.03110912,10,1.65,,Vertebrate,Clupeidae,Brevoortia,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6524,4,6,Fish,Clupeiformes,Dorosoma cepedianum,87.7,0.02046918,13.4,1.65,,Vertebrate,Clupeidae,Dorosoma,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6525,4,6,Fish,Clupeiformes,Engraulis japonicus,628.79,0.51120627,16.2,1.65,,Vertebrate,Engraulidae,Engraulis,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6526,4,6,Fish,Clupeiformes,Gilchristella aestuaria,1.44,0.000913104,15,1.65,,Vertebrate,Clupeidae,Gilchristella,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6527,4,6,Fish,Cypriniformes,Abramis brama,102.9,0.05404308,18,1.65,Benthivore/planktivore,Vertebrate,Cyprinidae,Abramis,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6528,4,6,Fish,Cypriniformes,Alburnus alburnus,9,0.0028008,8,1.65,,Vertebrate,Cyprinidae,Alburnus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6529,4,6,Fish,Cypriniformes,Aphanius dispar,0.56,0.000727608,17,1.65,,Vertebrate,Cyprinodontidae,Aphanius,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6530,4,6,Fish,Cypriniformes,Campostoma anomalum,19.25,0.01400245,17.9,1.65,,Vertebrate,Cyprinidae,Campostoma,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6531,4,6,Fish,Cypriniformes,Carassius auratus,3.8,0.00017746,5,1.65,,Vertebrate,Cyprinidae,Carassius,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,Full name: Carassius auratus  
6532,4,6,Fish,Cypriniformes,Carassius carassius,12.5,0.00048625,5,1.65,Benthivore/planktivore,Vertebrate,Cyprinidae,Carassius,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6533,4,6,Fish,Cypriniformes,Catostomus commersonii,100,0.01362,10,1.65,,Vertebrate,Catostomidae,Catostomus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6534,4,6,Fish,Cypriniformes,Catostomus tahoensis,43.73,0.010718223,8,1.65,,Vertebrate,Catostomidae,Catostomus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6535,4,6,Fish,Cypriniformes,Cirrhinus cirrhosus,1821,0.3257769,21.5,1.65,,Vertebrate,Cyprinidae,Cirrhinus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6536,4,6,Fish,Cypriniformes,Ctenopharyngodon idella,16.05,0.006867795,22,1.65,,Vertebrate,Cyprinidae,Ctenopharyngodon,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6537,4,6,Fish,Cypriniformes,Cyprinodon variegatus,2.4,0.00158712,25,1.65,,Vertebrate,Cyprinodontidae,Cyprinodon,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,Full name: Cyprinodon variegatus  
6538,4,6,Fish,Cypriniformes,Cyprinus carpio,174,0.0115014,10,1.65,,Vertebrate,Cyprinidae,Cyprinus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,Full name: Cyprinus carpio carpio   
6539,4,6,Fish,Cypriniformes,Erimyzon oblongus,25.8,0.01535616,18.5,1.65,,Vertebrate,Catostomidae,Erimyzon,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6540,4,6,Fish,Cypriniformes,Esomus danricus,0.62,0.001167336,27.5,1.65,,Vertebrate,Cyprinidae,Esomus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6541,4,6,Fish,Cypriniformes,Gobio gobio,17,0.0097206,12,1.65,,Vertebrate,Cyprinidae,Gobio,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6542,4,6,Fish,Cypriniformes,Labeo calbasu,0.3,0.00006651,27.5,1.65,,Vertebrate,Cyprinidae,Labeo,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6543,4,6,Fish,Cypriniformes,Labeo capensis,357.96,0.054302532,8,1.65,,Vertebrate,Cyprinidae,Labeo,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6544,4,6,Fish,Cypriniformes,Labeo rohita,5,0.004668,29,1.65,,Vertebrate,Cyprinidae,Labeo,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6545,4,6,Fish,Cypriniformes,Labeobarbus aeneus,325.5,0.02151555,10,1.65,,Vertebrate,Cyprinidae,Labeobarbus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6546,4,6,Fish,Cypriniformes,Lepidocephalichthys guntea,1.27,0.000691642,24,1.65,,Vertebrate,Cobitidae,Lepidocephalichthys,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6547,4,6,Fish,Cypriniformes,Leucaspius delineatus,1.52,0.002601632,20,1.65,,Vertebrate,Cyprinidae,Leucaspius,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
6548,4,6,Fish,Cypriniformes,Leuciscus cephalus,14,0.0060998,15,1.65,,Vertebrate,Cyprinidae,Leuciscus,Makarieva 2008; from www.fishbase.org,"From Mg (wet body mass, g)",From qWkg or q25Wkg: /1000*bodysize,
